filename,file_hash_md5,file_size_mb,capture_date,clear_act_status,rights_holder,license_terms
BWS_RLL_170.jpg,148a10db8f43363ab2ed3611b2aadde8,0.3,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_212.jpg,b68ca0c9935888f29365daf04eec8aac,0.22,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_206.jpg,4f8a8846c4fad69a5f679422ea66637b,0.34,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_169.jpg,45fa94f59baddb3914e3ac3ead6444f2,0.19,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_196.jpg,95efa8614ff1fe590563b0fbca385655,0.2,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_182.jpg,05600435a35e724bcb1592e4a27bd10b,0.27,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_183.jpg,739528a8d4a0ec6757e2eea66e04b7dd,0.24,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_197.jpg,aa90fa9e531ca3ddd011040466f771d4,0.19,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_168.jpg,be2c8fd9f4335c6de179dfbde3f6e6ab,0.25,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_208.jpg,68d5be3dc08f82f3f5dfdd191f78a15e,0.34,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_220.jpg,eeafb0632b69f8a6e3750fb19fee72f2,0.24,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_181.jpg,d490e580ad1c061060cfecdefc828d7e,0.35,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_195.jpg,3a064118d67408b700af3bbcc5b9883b,0.17,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_194.jpg,3e80b4dec357d35ab63af340ec496456,0.2,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_180.jpg,c707db7ff5d611e0e7d42451ada00109,0.2,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_209.jpg,75d9186fb0e9ace78f8bc192c1e62a8c,0.36,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_219.jpg,1d4eced4c2636ea791c0ea174d23bc95,0.21,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_184.jpg,06cc8182b13f1258e70e00b51f078bfa,0.42,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_190.jpg,2054e9f30f224aeddc3faa9094ac02d7,0.27,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_191.jpg,36fe6a8fa64de09b668d0be0846a0420,0.5,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_185.jpg,cac8293c5815a59b48e23c4adafbd0b5,0.35,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_218.jpg,0bf2b9cc3cbbd186b0392113dedaab82,0.19,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_178.jpg,495440248d08e6e15d408d48b4be2696,0.36,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_193.jpg,cb9b63e06de02b906525fa8802e34b49,0.2,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_187.jpg,595a0867707e5bec2ed0d3b9fe56add5,0.24,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_186.jpg,29f9766181226cdc2ba313618e808937,0.16,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_192.jpg,8252f86fb3d52ef12d63ac056737e64c,1.02,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
BWS_RLL_179.jpg,fdd5e1b5f2e8a3b077ea6435ea53d54a,0.18,2026-01-15,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
