filename,file_hash_md5,file_size_mb,capture_date,clear_act_status,rights_holder,license_terms
DSC_5243.jpg,58df80b70e0f05b008e052f43e3c23eb,1.66,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
06_capital-594.jpg,5a98e3d3cedbc5e2a762ea69959aef86,0.78,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_8570.jpg,0d4a15f1fd4edefa712022c59073af3b,2.01,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_4809.jpg,4ddea35d1dbe03dec241f8c3dffc8a63,1.32,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
100_0725.JPG,6a7ba9a3361e85d850ba077909bea323,1.4,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
Shot_2_293.jpg,7382229fa4f6c4ac4f8472f49e28fdb1,1.13,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_5124.jpg,b3c77b0bee48623d08635b0b41bcca33,0.29,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
Shot_1_230.jpg,35f5342b18b30be3f96be309a4f05774,1.49,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_8719 copy.jpg,4c7029837029f0ccf33a7db359575538,1.72,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_4010.jpg,42efe3ccbcafc92adf0c2a71237bedf2,1.75,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
06_capital-779.jpg,fdcfa89728737e1bfaa3e9cb03655afd,1.27,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_3352.jpg,e5ec142c2de93f76f7400ab8fde9939e,1.55,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_3420.jpg,e22c2a4aefed751b6fc11e76ecc96646,1.2,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_3811.jpg,722b9e4e523fa228481350e36ca79dec,1.94,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_7719.jpg,f12949c808c665b9cf976baa7790607b,2.37,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_5126.jpg,b3f95887c0961678ca23339b1a460ca9,2.41,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_7541.jpg,9beedc7031e342a4e4504ec9a1c79955,0.89,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_4464.jpg,608d0552db8bf64035892d49b567aa49,1.44,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_3686.jpg,fba4846f8d6543608f4bf82ec75c0d9c,2.85,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_6265.jpg,b1f5159b7ac0c3bc083393a959fdd13b,1.32,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_1719.jpg,65928cde65ee2131043adaff28915669,1.76,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_3495.jpg,44cd47426db4cf78fdb79ecc3ebadc3d,1.27,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_3293.jpg,d22d9eda54174ebf823b748054f06c9e,1.51,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
Shot_2_293 copy.jpg,3e43416a211a6e0a33680cb91f7c4d30,1.46,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_1888.jpg,9dea3f97cec00d5ee230a3b2617a1760,1.67,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
06_capital-691.jpg,ec8c47a1c9bd801f63f542a650e8a63d,1.68,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
Shot_1_250.jpg,426e4c0c1eab17cb1ea4b9404c1a8ed2,1.51,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
06_capital-283.jpg,f337de1d46912c9a7d2e12163ea3dbaa,0.96,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
DSC_8105.jpg,829d94549e9c5c4b81bd57685217c1bb,1.94,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
