filename,file_hash_md5,file_size_mb,capture_date,clear_act_status,rights_holder,license_terms
._mp_04_21486.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_04_21256.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_05_20751.jpg,b3ea1b7759e32b0fd7ce4f1bbf0fcd09,0.58,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_05_20619.jpg,e37a219de665d03217ce393fff237f07,0.31,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_05_21023.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_05_20673.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_04_21279.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_05_20582.jpg,1d8998e8be318c8128357dfa86b54ffb,0.29,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_05_20757.jpg,bd0200df0ef92dbda742639c68ded0f1,0.42,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_04_21358.jpg,f214c6de7b825ca8074acdfacfd9026b,0.32,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_04_21326.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_04_21736.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_05_20966.jpg,4568d5b93fe6d44b8ec66b2deb8f5a57,0.39,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_05_20773.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_05_20928.jpg,4bfa9f0d877467c856cf636f2156fdbc,0.2,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_04_21547.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_04_22264.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_04_21828.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_04_21505.jpg,88093a7f8be0fd709eaab645ea55290b,0.69,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_04_21511.jpg,95149f692ffe07ca5810a38d75d1efd0,0.31,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_05_20567.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_05_20645.jpg,97b193151b9b41aaa95ed94ef988e980,0.34,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_04_21689.jpg,b50facc8678078bc633c79ea3fa3dd2a,0.59,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_04_22394.jpg,c4e4ec1f04b8731be09bce712c3ab826,0.37,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_05_20616.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_04_22383.jpg,6c07185c5ea467520cccc2f421f9c18e,0.44,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_04_21782.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_04_21729.jpg,b1173aac3cb270c63e240f277d148184,0.34,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
._mp_05_20788.jpg,af193f057ab8ed0b6f5927625fd486b7,0.0,2026-03-31,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
mp_04_21310.jpg,727dce1b33dec587b5e8509c4dd7af29,0.32,2026-03-30,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
