filename,file_hash_md5,file_size_mb,capture_date,clear_act_status,rights_holder,license_terms
23_AmberLogan-0414.jpg,97a47ea3a34848e4de7fcb77fb5aec5a,0.15,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
56_AnthonyTauszky-0963.jpg,70cc395630e2a22ca3035100bdeee08a,0.15,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
44_DaveRoberts-0744.jpg,613fd9e5eccd8d0845a92ae1135b4730,0.12,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
19_PaigeKarno-0299.jpg,073da520a7f7ec8b717a2c6e1cf317ce,0.16,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
55_AnthonyPicardi-0947.jpg,e6f48304b820985746f3fd511394ce73,0.21,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
35_AndrewMishler-0617.jpg,2a0cf4c53d248f6b178f8f1e07ea2254,0.24,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
13_JerryGentle-0205.jpg,3d08db6500b8791a3cbe96b8f692d757,0.11,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
02_SusanDomagalski-0038.jpg,93706f68b2fb6c1f3ccbcefc93a74404,0.12,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
52_DuaneFisher-0888.jpg,b64d4f52fa3140a9862d28d9695c50e2,0.19,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
14_GillianComito-0218.jpg,beaef3bdf4f4680b2371a04fd2e30b98,0.15,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
41_JeffNoble-0706.jpg,13119029ecd81edbd31cc65b7284ba83,0.28,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
33_JoeSimoni-0589.jpg,d6cac2635d2edd0d57f12010347f8665,0.14,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
45_ShannonRevolinski-0782.jpg,33ec49612c26803d295c4672baf48613,0.21,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
10_HeatherGodek-0147.jpg,cf5e0cc1151da107899858b61208f079,0.21,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
17_LanaFoladare-0274.jpg,4c58da3fc75e37d853c0692044dc6096,0.14,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
58_JoshTrujilo-0995.jpg,9130d91940a9d5418258d3c40c6cb3ce,0.13,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
49_GaryRinedollar-0856.jpg,f3216c4fc3c5b6469c7f2c577069cc4f,0.13,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
03_JennifferYellin-0058.jpg,6a07cc2cb447b73ceb6769a90e733a9d,0.19,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
50_EricParrott-0861.jpg,3df45e03d773b0a7ea27c9aee9098b77,0.16,2026-05-06,Federal Disclosure Ready - Clean Data,Brett Williams Studios LLC,Perpetual AI Training (Non-Exclusive)
